"No.","Time","Source","Destination","Protocol","Length","Info"
"692","2.809594","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x4a25 PTR _quickshare._tcp.local, ""QM"" question"
"693","2.809594","10.25.141.142","224.0.0.251","MDNS","440","Standard query response 0x0000 PTR MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49152 MacBook-Air.local AAAA, cache flush fe80::823:2704:cddc:c6b1 A, cache flush 10.25.141.142 NSEC, cache flush MacBook Air._companion-link._tcp.local NSEC, cache flush MacBook-Air.local"
"694","2.866368","10.25.132.78","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.132.78 AAAA fe80::ea25:f141:4213:e30a"
"695","2.877444","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.132.78 AAAA fe80::ea25:f141:4213:e30a"
"696","2.877444","82:08:b6:5e:1b:64","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.141.208"
"697","2.877444","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.14? Tell 10.25.151.1"
"698","2.877444","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.145.1? Tell 10.25.151.1"
"699","2.892135","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.119? Tell 10.25.151.1"
"700","2.892135","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.148.1? Tell 10.25.151.1"
"701","2.892135","XiaomiCommun_84:3a:e1","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.138.201"
"702","2.908733","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.1? Tell 10.25.151.1"
"703","2.953540","20.195.65.193","10.25.139.150","TLSv1.2","158","Application Data"
"704","2.953540","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"705","2.953540","10.25.128.166","10.25.139.150","TCP","60","8009  >  63746 [ACK] Seq=1 Ack=111 Win=1161 Len=0"
"706","2.953540","10.25.128.166","10.25.139.150","TLSv1.2","164","Application Data"
"707","2.953540","18.97.36.14","10.25.139.150","TCP","60","443  >  55881 [ACK] Seq=1 Ack=240 Win=12322 Len=0"
"708","2.953540","18.97.36.14","10.25.139.150","TLSv1.2","172","Application Data"
"709","2.968392","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.176? Tell 10.25.151.1"
"710","2.979040","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.126? Tell 10.25.151.1"
"711","2.979040","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.150? Tell 10.25.151.1"
"712","2.979040","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.111? Tell 10.25.151.1"
"713","2.979040","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.142.1? Tell 10.25.151.1"
"714","2.998170","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.213? Tell 10.25.151.1"
"715","2.998170","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.196? Tell 10.25.151.1"
"716","2.998170","82:08:b6:5e:1b:64","Broadcast","ARP","60","Gratuitous ARP for 10.25.141.208 (Reply)"
"717","3.006569","10.25.139.150","10.25.128.166","TCP","54","63746  >  8009 [ACK] Seq=111 Ack=111 Win=255 Len=0"
"718","3.006580","10.25.139.150","20.195.65.193","TCP","54","49678  >  443 [ACK] Seq=1 Ack=105 Win=251 Len=0"
"719","3.006604","10.25.139.150","18.97.36.14","TCP","54","55881  >  443 [ACK] Seq=240 Ack=119 Win=251 Len=0"
"720","3.006744","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"721","3.006744","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"722","3.006744","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"723","3.006744","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"724","3.006744","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"725","3.006744","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"726","3.006744","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"727","3.017007","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"728","3.075851","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","444","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"729","3.084982","fe80::10:4eb0:ecc2:8c97","ff02::fb","MDNS","146","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR MacBook Air._companion-link._tcp.local"
"730","3.084982","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.1? Tell 10.25.151.1"
"731","3.102009","10.25.129.112","224.0.0.251","MDNS","152","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR appleâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR MacBook Air._companion-link._tcp.local"
"732","3.116238","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.209? Tell 10.25.151.1"
"733","3.116238","HuaweiTechno_05:96:6d","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.131.153"
"734","3.117734","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"735","3.135138","20.195.65.193","10.25.139.150","TCP","158","[TCP Spurious Retransmission] 443  >  49678 [PSH, ACK] Seq=1 Ack=1 Win=573 Len=104"
"736","3.135138","150.171.27.11","10.25.139.150","TLSv1.2","1404","[TCP Previous segment not captured] , Ignored Unknown Record"
"737","3.135138","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"738","3.135138","150.171.27.11","10.25.139.150","TCP","66","[TCP Dup ACK 736#1] 443  >  58873 [ACK] Seq=5976 Ack=2069 Win=12583168 Len=0 SLE=719 SRE=2069"
"739","3.135138","20.195.65.193","10.25.139.150","TCP","158","[TCP Spurious Retransmission] 443  >  49678 [PSH, ACK] Seq=1 Ack=1 Win=573 Len=104"
"740","3.135184","10.25.139.150","20.195.65.193","TCP","66","[TCP Dup ACK 718#1] 49678  >  443 [ACK] Seq=1 Ack=105 Win=251 Len=0 SLE=1 SRE=105"
"741","3.135232","10.25.139.150","150.171.27.11","TCP","66","[TCP Dup ACK 464#1] 58873  >  443 [ACK] Seq=2069 Ack=1 Win=65280 Len=0 SLE=4626 SRE=5976"
"742","3.135288","10.25.139.150","20.195.65.193","TCP","66","[TCP Dup ACK 718#2] 49678  >  443 [ACK] Seq=1 Ack=105 Win=251 Len=0 SLE=1 SRE=105"
"743","3.177552","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.14? Tell 10.25.151.1"
"744","3.180119","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.199? Tell 10.25.151.1"
"745","3.180557","10.25.139.150","150.171.27.11","TCP","1404","[TCP Retransmission] 57868  >  443 [PSH, ACK] Seq=751 Ack=1 Win=65280 Len=1350"
"746","3.191996","96:40:e7:0e:9f:d2","Broadcast","ARP","60","Gratuitous ARP for 10.25.132.26 (Reply)"
"747","3.191996","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.176? Tell 10.25.151.1"
"748","3.197965","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.119? Tell 10.25.151.1"
"749","3.197965","ce:f3:19:b7:b6:45","Broadcast","ARP","60","Gratuitous ARP for 10.25.130.241 (Reply)"
"750","3.197965","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.46? Tell 10.25.151.1"
"751","3.197965","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.150? Tell 10.25.151.1"
"752","3.197965","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.246? Tell 10.25.151.1"
"753","3.197965","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.133.91? Tell 10.25.151.1"
"754","3.197965","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.126? Tell 10.25.151.1"
"755","3.197965","10.25.132.78","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.132.78 AAAA fe80::ea25:f141:4213:e30a"
"756","3.198485","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.132.78 AAAA fe80::ea25:f141:4213:e30a"
"757","3.205045","10.25.138.71","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"758","3.205045","fe80::1cdb:7697:b822:2d26","ff02::fb","MDNS","120","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"759","3.205045","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.9? Tell 10.25.151.1"
"760","3.205045","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.134.1? Tell 10.25.151.1"
"761","3.205045","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.68? Tell 10.25.151.1"
"762","3.205045","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.65? Tell 10.25.151.1"
"763","3.205045","0a:e4:22:c3:f7:04","Broadcast","ARP","42","Who has 10.25.141.142? Tell 10.25.137.208"
"764","3.205045","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.190? Tell 10.25.151.1"
"765","3.206254","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.196? Tell 10.25.151.1"
"766","3.209940","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.32? Tell 10.25.151.1"
"767","3.209940","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.129.92? Tell 10.25.151.1"
"768","3.209940","10.25.132.78","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.132.78 AAAA fe80::ea25:f141:4213:e30a"
"769","3.209940","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.132.78 AAAA fe80::ea25:f141:4213:e30a"
"770","3.209940","12:45:98:d7:02:1e","Broadcast","ARP","60","Gratuitous ARP for 10.25.136.217 (Reply)"
"771","3.209940","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.82? Tell 10.25.151.1"
"772","3.209940","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.130.1? Tell 10.25.151.1"
"773","3.209940","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.76? Tell 10.25.151.1"
"774","3.215347","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.1? Tell 10.25.151.1"
"775","3.215347","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.213? Tell 10.25.151.1"
"776","3.215347","Fortinet_49:20:6e","Broadcast","ARP","60","Who has 10.25.133.241? Tell 10.25.151.10"
"777","3.215347","AzureWaveTec_a0:c2:01","Broadcast","ARP","60","Who has 10.25.135.171? Tell 10.25.130.28"
"778","3.215347","10.25.129.244","224.0.0.251","MDNS","119","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question"
"779","3.215347","fe80::68b8:33ff:feec:2409","ff02::fb","MDNS","139","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question"
"780","3.215347","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.209? Tell 10.25.151.1"
"781","3.215347","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.1? Tell 10.25.151.1"
"782","3.215347","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.154? Tell 10.25.151.1"
"783","3.215347","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.41? Tell 10.25.151.1"
"784","3.219173","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x0053 PTR _quickshare._tcp.local, ""QM"" question"
"785","3.219173","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x0053 PTR _quickshare._tcp.local, ""QM"" question"
"786","3.219173","10.25.131.241","224.0.0.251","MDNS","291","Standard query response 0x0000 PTR, cache flush Android-6.local PTR, cache flush Android-6.local A, cache flush 10.25.131.241 AAAA, cache flush fe80::4c7a:5fff:fe45:98ce NSEC, cache flush 241.131.25.10.in-addr.arpa NSEC, cache flush E.C.8.9.5.4.E.F.F.F.F.5.A.7.C.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-6.local"
"787","3.219173","fe80::4c7a:5fff:fe45:98ce","ff02::fb","MDNS","311","Standard query response 0x0000 PTR, cache flush Android-6.local PTR, cache flush Android-6.local A, cache flush 10.25.131.241 AAAA, cache flush fe80::4c7a:5fff:fe45:98ce NSEC, cache flush 241.131.25.10.in-addr.arpa NSEC, cache flush E.C.8.9.5.4.E.F.F.F.F.5.A.7.C.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-6.local"
"788","3.219173","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.119? Tell 10.25.151.1"
"789","3.219173","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.234? Tell 10.25.151.1"
"790","3.219173","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.14? Tell 10.25.151.1"
"791","3.276610","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.136? Tell 10.25.151.1"
"792","3.287272","AzureWaveTec_8d:d9:6b","Broadcast","ARP","42","Who has 10.25.135.171? Tell 10.25.139.250"
"793","3.287272","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"794","3.287272","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"795","3.287272","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"796","3.287272","10.25.128.67","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"797","3.287272","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"798","3.287272","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"799","3.287272","fe80::1399:e755:f245:7e19","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"800","3.298148","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","444","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"801","3.298148","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"802","3.298148","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"803","3.298148","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"804","3.298148","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","444","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"805","3.298148","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","444","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"806","3.309251","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","444","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"807","3.309251","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"808","3.309251","10.25.132.78","224.0.0.251","MDNS","133","Standard query response 0x0000 A, cache flush 10.25.132.78 AAAA, cache flush fe80::ea25:f141:4213:e30a NSEC, cache flush Android-7.local"
"809","3.309251","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","153","Standard query response 0x0000 A, cache flush 10.25.132.78 AAAA, cache flush fe80::ea25:f141:4213:e30a NSEC, cache flush Android-7.local"
"810","3.309251","fe80::58fb:9221:916:ecd4","ff02::fb","MDNS","313","Standard query response 0x0000 PTR, cache flush Android-149.local PTR, cache flush Android-149.local A, cache flush 10.25.132.146 AAAA, cache flush fe80::58fb:9221:916:ecd4 NSEC, cache flush 146.132.25.10.in-addr.arpa NSEC, cache flush 4.D.C.E.6.1.9.0.1.2.2.9.B.F.8.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-149.local"
"811","3.309251","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.150? Tell 10.25.151.1"
"812","3.319644","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.199? Tell 10.25.151.1"
"813","3.319644","fe80::b2d5:4df7:536c:8aab","ff02::fb","MDNS","152","Standard query response 0x0000 PTR {""nm"":""."",""as"":""[8193, 8194]"",""ip"":""138""}._mi-connect._udp.local"
"814","3.371955","10.25.139.150","18.97.36.14","TLSv1.2","291","Application Data"
"815","3.390493","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.68? Tell 10.25.151.1"
"816","3.390493","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.126? Tell 10.25.151.1"
"817","3.390493","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.246? Tell 10.25.151.1"
"818","3.390493","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.176? Tell 10.25.151.1"
"819","3.390493","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.134.218? Tell 10.25.151.1"
"820","3.400917","82:08:b6:5e:1b:64","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.141.208"
"821","3.400917","c2:97:e9:d8:bb:aa","Broadcast","ARP","42","Gratuitous ARP for 10.25.133.8 (Reply)"
"822","3.400917","42:9d:18:2f:3d:4b","Broadcast","ARP","60","ARP Announcement for 10.25.139.214"
"823","3.411145","Fortinet_49:20:6e","Broadcast","ARP","60","Who has 10.25.138.46? Tell 10.25.151.10"
"824","3.425496","10.25.135.20","224.0.0.251","MDNS","381","Standard query response 0x0000 TXT, cache flush PTR {""nm"":""Xiaomi"",""as"":""[8193, 8194]"",""ip"":""20""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-55.local A, cache flush 10.25.135.20 AAAA, cache flush fe80::4dd2:82d0:ce6:f7b7 NSEC, cache flush Android-55.local NSEC, cache flush {""nm"":""Xiaomi"",""as"":""[8193, 8194]"",""ip"":""20""}._mi-connect._udp.local"
